@RELATION pacman-training

@ATTRIBUTE pacman_x NUMERIC
@ATTRIBUTE pacman_y NUMERIC
@ATTRIBUTE living_ghosts NUMERIC
@ATTRIBUTE num_food NUMERIC
@ATTRIBUTE move_west NUMERIC
@ATTRIBUTE move_east NUMERIC
@ATTRIBUTE move_north NUMERIC
@ATTRIBUTE move_south NUMERIC
@ATTRIBUTE move_stop NUMERIC
@ATTRIBUTE ghost1_x NUMERIC
@ATTRIBUTE ghost1_y NUMERIC
@ATTRIBUTE ghost1_distance NUMERIC
@ATTRIBUTE ghost1_alive NUMERIC
@ATTRIBUTE ghost2_x NUMERIC
@ATTRIBUTE ghost2_y NUMERIC
@ATTRIBUTE ghost2_distance NUMERIC
@ATTRIBUTE ghost2_alive NUMERIC
@ATTRIBUTE ghost3_x NUMERIC
@ATTRIBUTE ghost3_y NUMERIC
@ATTRIBUTE ghost3_distance NUMERIC
@ATTRIBUTE ghost3_alive NUMERIC
@ATTRIBUTE ghost4_x NUMERIC
@ATTRIBUTE ghost4_y NUMERIC
@ATTRIBUTE ghost4_distance NUMERIC
@ATTRIBUTE ghost4_alive NUMERIC
@ATTRIBUTE closest_food NUMERIC
@ATTRIBUTE score_now NUMERIC
@ATTRIBUTE living_ghosts_after NUMERIC
@ATTRIBUTE num_food_after NUMERIC
@ATTRIBUTE ghost1_distance_after NUMERIC
@ATTRIBUTE ghost1_alive_after NUMERIC
@ATTRIBUTE ghost2_distance_after NUMERIC
@ATTRIBUTE ghost2_alive_after NUMERIC
@ATTRIBUTE ghost3_distance_after NUMERIC
@ATTRIBUTE ghost3_alive_after NUMERIC
@ATTRIBUTE ghost4_distance_after NUMERIC
@ATTRIBUTE ghost4_alive_after NUMERIC
@ATTRIBUTE closest_food_after NUMERIC
@ATTRIBUTE score_after NUMERIC

@ATTRIBUTE action_taken {West, East, North, South, Stop}

@DATA
9, 1, 4, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 12, 1, 10, 5, 5, 1, 17, 1, 0, 1, 4, -1, 4, 22, 0, 1, 13, 1, 4, 1, 0, 1, 4, -2, East
10, 1, 4, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 13, 1, 10, 5, 4, 1, 17, 1, 0, 1, 4, -2, 4, 22, 0, 1, 14, 1, 5, 1, 0, 1, 3, -3, East
11, 1, 4, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 14, 1, 10, 5, 5, 1, 17, 1, 0, 1, 3, -3, 4, 22, 0, 1, 15, 1, 6, 1, 0, 1, 2, -4, East
12, 1, 4, 22, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 5, 15, 1, 10, 5, 6, 1, 17, 1, 0, 1, 2, -4, 4, 22, 0, 1, 14, 1, 5, 1, 0, 1, 2, -5, North
12, 2, 4, 22, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 5, 14, 1, 10, 5, 5, 1, 17, 1, 0, 1, 2, -5, 4, 22, 0, 1, 13, 1, 4, 1, 0, 1, 2, -6, North
12, 3, 4, 22, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 5, 13, 1, 10, 5, 4, 1, 17, 1, 0, 1, 2, -6, 4, 22, 0, 1, 12, 1, 3, 1, 0, 1, 2, -7, North
12, 4, 4, 22, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 5, 12, 1, 10, 5, 3, 1, 17, 1, 0, 1, 2, -7, 4, 22, 0, 1, 11, 1, 2, 1, 0, 1, 2, -8, North
12, 5, 4, 22, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 5, 11, 1, 10, 5, 2, 1, 17, 1, 0, 1, 2, -8, 4, 22, 0, 1, 10, 1, 1, 1, 0, 1, 3, -9, West
11, 5, 4, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 10, 1, 10, 5, 1, 1, 17, 1, 0, 1, 3, -9, 3, 22, 0, 1, 9, 1, 0, 0, 0, 1, 4, 190, West
10, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 9, 1, 5, 1, 0, 0, 17, 1, 0, 1, 4, 190, 3, 22, 0, 1, 8, 1, 0, 0, 0, 1, 5, 189, West
9, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 8, 1, 5, 1, 0, 0, 17, 1, 0, 1, 5, 189, 3, 22, 0, 1, 7, 1, 0, 0, 0, 1, 6, 188, West
8, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 7, 1, 5, 1, 0, 0, 17, 1, 0, 1, 6, 188, 3, 22, 0, 1, 6, 1, 0, 0, 0, 1, 5, 187, West
7, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 6, 1, 5, 1, 0, 0, 17, 1, 0, 1, 5, 187, 3, 22, 0, 1, 5, 1, 0, 0, 0, 1, 4, 186, West
6, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 5, 1, 5, 1, 0, 0, 17, 1, 0, 1, 4, 186, 3, 22, 0, 1, 4, 1, 0, 0, 0, 1, 3, 185, West
5, 5, 3, 22, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 5, 4, 1, 5, 1, 0, 0, 17, 1, 0, 1, 3, 185, 3, 22, 0, 1, 3, 1, 0, 0, 0, 1, 2, 184, West
4, 5, 3, 22, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 3, 1, 5, 1, 0, 0, 17, 1, 0, 1, 2, 184, 3, 22, 0, 1, 2, 1, 0, 0, 0, 1, 1, 183, West
3, 5, 3, 22, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 5, 2, 1, 5, 1, 0, 0, 17, 1, 0, 1, 1, 183, 3, 21, 0, 1, 1, 1, 0, 0, 0, 1, 2, 282, West
2, 5, 3, 21, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 5, 1, 1, 5, 1, 0, 0, 17, 1, 0, 1, 2, 282, 2, 21, 0, 1, 0, 0, 0, 0, 0, 1, 1, 481, West
1, 5, 2, 21, 0, 1, 0, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 481, 2, 20, 0, 1, 0, 0, 0, 0, 0, 1, 1, 580, South
1, 4, 2, 20, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 580, 2, 19, 0, 1, 0, 0, 0, 0, 0, 1, 1, 679, South
1, 3, 2, 19, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 679, 2, 18, 0, 1, 0, 0, 0, 0, 0, 1, 2, 778, South
1, 2, 2, 18, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 778, 1, 18, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1177, South
1, 1, 1, 18, 0, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1177, 1, 17, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1276, East
2, 1, 1, 17, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1276, 1, 16, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1775, East
3, 1, 1, 16, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1775, 1, 15, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1874, East
4, 1, 1, 15, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 1874, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2373, East
5, 1, 1, 14, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2373, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2372, East
6, 1, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2372, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2371, East
7, 1, 1, 14, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 3, 2371, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2370, East
8, 1, 1, 14, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 4, 2370, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 5, 2369, East
9, 1, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 5, 2369, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2368, East
10, 1, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 4, 2368, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2367, East
11, 1, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 3, 2367, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2366, East
12, 1, 1, 14, 1, 0, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2366, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2365, North
12, 2, 1, 14, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2365, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2364, North
12, 3, 1, 14, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2364, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2363, North
12, 4, 1, 14, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2363, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2362, North
12, 5, 1, 14, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 2362, 1, 14, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2361, East
13, 5, 1, 14, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2361, 1, 13, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2460, East
14, 5, 1, 13, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2460, 1, 12, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2559, East
15, 5, 1, 12, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2559, 1, 11, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2658, East
16, 5, 1, 11, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2658, 1, 10, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2757, East
17, 5, 1, 10, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2757, 1, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2856, South
17, 4, 1, 9, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2856, 1, 8, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2955, South
17, 3, 1, 8, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 1, 2955, 1, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3054, South
17, 2, 1, 7, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 1, 0, 1, 2, 3054, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3253, South
9, 1, 4, 68, 1, 1, 0, 0, 1, 8, 5, 5, 1, 10, 5, 5, 1, 11, 5, 6, 1, 17, 7, 14, 1, 1, 0, 4, 67, 6, 1, 5, 1, 4, 1, 12, 1, 1, 99, East
10, 1, 4, 67, 1, 1, 0, 0, 1, 8, 5, 6, 1, 11, 5, 5, 1, 10, 5, 4, 1, 17, 7, 12, 1, 1, 99, 4, 66, 6, 1, 4, 1, 4, 1, 11, 1, 1, 198, East
11, 1, 4, 66, 1, 1, 1, 0, 1, 9, 5, 6, 1, 11, 5, 4, 1, 11, 5, 4, 1, 16, 7, 11, 1, 1, 198, 4, 66, 4, 1, 4, 1, 3, 1, 10, 1, 2, 197, North
11, 2, 4, 66, 0, 0, 1, 1, 1, 10, 5, 4, 1, 10, 5, 4, 1, 11, 5, 3, 1, 16, 7, 10, 1, 2, 197, 4, 66, 4, 1, 4, 1, 3, 1, 8, 1, 2, 196, North
11, 3, 4, 66, 1, 0, 0, 1, 1, 9, 5, 4, 1, 9, 5, 4, 1, 10, 5, 3, 1, 16, 7, 8, 1, 2, 196, 4, 66, 2, 1, 4, 1, 3, 1, 8, 1, 3, 195, West
10, 3, 4, 66, 1, 1, 0, 0, 1, 9, 4, 2, 1, 9, 6, 4, 1, 10, 6, 3, 1, 15, 7, 8, 1, 3, 195, 3, 66, 0, 0, 4, 1, 4, 1, 10, 1, 3, 394, West
9, 3, 3, 66, 1, 1, 1, 0, 1, 1, 1, 0, 0, 10, 6, 4, 1, 10, 6, 4, 1, 15, 6, 10, 1, 3, 394, 3, 66, 10, 0, 2, 1, 2, 1, 8, 1, 2, 393, North
9, 4, 3, 66, 0, 0, 1, 1, 1, 1, 2, 10, 0, 10, 5, 2, 1, 10, 5, 2, 1, 15, 7, 8, 1, 2, 393, 3, 66, 11, 0, 2, 1, 2, 1, 8, 1, 1, 392, North
9, 5, 3, 66, 1, 1, 1, 1, 1, 1, 2, 11, 0, 10, 6, 2, 1, 11, 5, 2, 1, 15, 6, 8, 1, 1, 392, 3, 65, 12, 0, 2, 1, 2, 1, 8, 1, 1, 491, North
9, 6, 3, 65, 0, 1, 1, 1, 1, 1, 2, 12, 0, 10, 7, 2, 1, 10, 5, 2, 1, 15, 7, 8, 1, 1, 491, 3, 64, 12, 0, 2, 1, 2, 1, 6, 1, 1, 590, North
9, 7, 3, 64, 1, 1, 0, 1, 1, 1, 3, 12, 0, 10, 6, 2, 1, 9, 5, 2, 1, 16, 7, 6, 1, 1, 590, 2, 64, 10, 0, 0, 0, 1, 1, 6, 1, 1, 789, South
9, 6, 2, 64, 0, 1, 1, 1, 1, 1, 4, 10, 0, 3, 1, 0, 0, 9, 5, 1, 1, 15, 7, 6, 1, 1, 789, 1, 64, 8, 0, 9, 0, 0, 0, 7, 1, 2, 988, South
9, 5, 1, 64, 1, 1, 1, 1, 1, 1, 5, 8, 0, 3, 2, 9, 0, 6, 1, 0, 0, 15, 6, 7, 1, 2, 988, 1, 64, 10, 0, 10, 0, 7, 0, 7, 1, 1, 987, North
9, 6, 1, 64, 0, 1, 1, 1, 1, 1, 4, 10, 0, 3, 2, 10, 0, 6, 2, 7, 0, 15, 6, 7, 1, 1, 987, 1, 63, 12, 0, 11, 0, 7, 0, 6, 1, 1, 1086, East
10, 6, 1, 63, 1, 0, 1, 1, 1, 1, 3, 12, 0, 3, 2, 11, 0, 6, 3, 7, 0, 15, 7, 6, 1, 1, 1086, 1, 62, 14, 0, 12, 0, 9, 0, 6, 1, 1, 1185, North
10, 7, 1, 62, 1, 1, 0, 1, 1, 1, 2, 14, 0, 3, 2, 12, 0, 5, 3, 9, 0, 15, 7, 6, 1, 1, 1185, 1, 61, 15, 0, 13, 0, 10, 0, 5, 1, 1, 1284, East
11, 7, 1, 61, 1, 1, 0, 0, 1, 1, 2, 15, 0, 3, 2, 13, 0, 5, 3, 10, 0, 15, 6, 5, 1, 1, 1284, 1, 60, 0, 0, 0, 0, 12, 0, 4, 1, 1, 1383, East
12, 7, 1, 60, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 4, 3, 12, 0, 15, 6, 4, 1, 1, 1383, 1, 59, 0, 0, 15, 0, 14, 0, 3, 1, 1, 1482, East
13, 7, 1, 59, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 2, 15, 0, 3, 3, 14, 0, 15, 6, 3, 1, 1, 1482, 1, 58, 16, 0, 0, 0, 12, 0, 2, 1, 1, 1581, South
13, 6, 1, 58, 0, 0, 1, 1, 1, 1, 2, 16, 0, 3, 1, 0, 0, 3, 4, 12, 0, 15, 6, 2, 1, 1, 1581, 1, 57, 15, 0, 13, 0, 12, 0, 3, 1, 1, 1680, South
13, 5, 1, 57, 0, 1, 1, 1, 1, 1, 2, 15, 0, 3, 2, 13, 0, 3, 3, 12, 0, 15, 6, 3, 1, 1, 1680, 1, 56, 15, 0, 13, 0, 13, 0, 2, 1, 1, 1779, East
14, 5, 1, 56, 1, 1, 0, 0, 1, 1, 3, 15, 0, 3, 3, 13, 0, 3, 3, 13, 0, 15, 6, 2, 1, 1, 1779, 1, 55, 15, 0, 15, 0, 15, 0, 2, 1, 1, 1878, East
15, 5, 1, 55, 1, 1, 1, 0, 1, 1, 4, 15, 0, 3, 2, 15, 0, 3, 2, 15, 0, 15, 6, 2, 1, 1, 1878, 1, 54, 17, 0, 16, 0, 15, 0, 2, 1, 1, 1977, North
15, 6, 1, 54, 0, 0, 1, 1, 1, 1, 3, 17, 0, 3, 2, 16, 0, 3, 3, 15, 0, 15, 7, 2, 1, 1, 1977, 1, 53, 19, 0, 0, 0, 15, 0, 1, 1, 1, 2076, North
15, 7, 1, 53, 0, 1, 0, 1, 1, 1, 2, 19, 0, 3, 1, 0, 0, 3, 4, 15, 0, 16, 7, 1, 1, 1, 2076, 0, 52, 20, 0, 0, 0, 16, 0, 0, 0, 2, 2375, East
9, 1, 4, 68, 1, 1, 0, 0, 1, 8, 5, 5, 1, 10, 5, 5, 1, 11, 5, 6, 1, 17, 7, 14, 1, 1, 0, 4, 67, 6, 1, 4, 1, 5, 1, 13, 1, 1, 99, East
10, 1, 4, 67, 1, 1, 0, 0, 1, 8, 5, 6, 1, 10, 5, 4, 1, 11, 5, 5, 1, 17, 7, 13, 1, 1, 99, 4, 66, 7, 1, 5, 1, 4, 1, 12, 1, 1, 198, East
11, 1, 4, 66, 1, 1, 1, 0, 1, 8, 5, 7, 1, 10, 5, 5, 1, 11, 5, 4, 1, 17, 7, 12, 1, 1, 198, 4, 66, 6, 1, 4, 1, 3, 1, 11, 1, 2, 197, North
11, 2, 4, 66, 0, 0, 1, 1, 1, 8, 5, 6, 1, 10, 5, 4, 1, 11, 5, 3, 1, 17, 7, 11, 1, 2, 197, 4, 66, 5, 1, 3, 1, 2, 1, 10, 1, 2, 196, North
11, 3, 4, 66, 1, 0, 0, 1, 1, 8, 5, 5, 1, 10, 5, 3, 1, 11, 5, 2, 1, 17, 7, 10, 1, 2, 196, 4, 66, 4, 1, 2, 1, 3, 1, 11, 1, 3, 195, West
10, 3, 4, 66, 1, 1, 0, 0, 1, 8, 5, 4, 1, 10, 5, 2, 1, 11, 5, 3, 1, 17, 7, 11, 1, 3, 195, 4, 66, 3, 1, 3, 1, 4, 1, 12, 1, 3, 194, West
9, 3, 4, 66, 1, 1, 1, 0, 1, 8, 5, 3, 1, 10, 5, 3, 1, 11, 5, 4, 1, 17, 7, 12, 1, 3, 194, 4, 66, 2, 1, 2, 1, 3, 1, 11, 1, 2, 193, North
9, 4, 4, 66, 0, 0, 1, 1, 1, 8, 5, 2, 1, 10, 5, 2, 1, 11, 5, 3, 1, 17, 7, 11, 1, 2, 193, 4, 66, 1, 1, 1, 1, 2, 1, 10, 1, 1, 192, North
9, 5, 4, 66, 1, 1, 1, 1, 1, 8, 5, 1, 1, 10, 5, 1, 1, 11, 5, 2, 1, 17, 7, 10, 1, 1, 192, 3, 66, 2, 1, 0, 0, 1, 1, 9, 1, 1, 391, East
10, 5, 3, 66, 1, 1, 1, 0, 1, 8, 5, 2, 1, 3, 1, 0, 0, 11, 5, 1, 1, 17, 7, 9, 1, 1, 391, 2, 66, 3, 1, 0, 0, 0, 0, 8, 1, 2, 590, East
11, 5, 2, 66, 1, 0, 0, 0, 1, 8, 5, 3, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 8, 1, 2, 590, 2, 66, 2, 1, 0, 0, 0, 0, 9, 1, 1, 589, West
10, 5, 2, 66, 1, 1, 1, 0, 1, 8, 5, 2, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 9, 1, 1, 589, 2, 66, 1, 1, 0, 0, 0, 0, 10, 1, 1, 588, West
9, 5, 2, 66, 1, 1, 1, 1, 1, 8, 5, 1, 1, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 10, 1, 1, 588, 1, 66, 0, 0, 0, 0, 0, 0, 11, 1, 2, 787, West
8, 5, 1, 66, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 11, 1, 2, 787, 1, 66, 0, 0, 0, 0, 0, 0, 10, 1, 1, 786, East
9, 5, 1, 66, 1, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 10, 1, 1, 786, 1, 65, 0, 0, 0, 0, 0, 0, 9, 1, 1, 885, North
9, 6, 1, 65, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 9, 1, 1, 885, 1, 64, 0, 0, 0, 0, 0, 0, 8, 1, 1, 984, North
9, 7, 1, 64, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 8, 1, 1, 984, 1, 63, 0, 0, 0, 0, 0, 0, 7, 1, 1, 1083, East
10, 7, 1, 63, 1, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 7, 1, 1, 1083, 1, 62, 0, 0, 0, 0, 0, 0, 6, 1, 1, 1182, East
11, 7, 1, 62, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 6, 1, 1, 1182, 1, 61, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1281, East
12, 7, 1, 61, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 5, 1, 1, 1281, 1, 60, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1380, East
13, 7, 1, 60, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 4, 1, 1, 1380, 1, 59, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1479, South
13, 6, 1, 59, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 5, 1, 1, 1479, 1, 58, 0, 0, 0, 0, 0, 0, 6, 1, 1, 1578, South
13, 5, 1, 58, 0, 1, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 6, 1, 1, 1578, 1, 57, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1677, East
14, 5, 1, 57, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 5, 1, 1, 1677, 1, 56, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1776, East
15, 5, 1, 56, 1, 1, 1, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 4, 1, 1, 1776, 1, 55, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1875, North
15, 6, 1, 55, 0, 0, 1, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 3, 1, 1, 1875, 1, 54, 0, 0, 0, 0, 0, 0, 2, 1, 1, 1974, North
15, 7, 1, 54, 0, 1, 0, 1, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 2, 1, 1, 1974, 1, 53, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2073, East
16, 7, 1, 53, 1, 1, 0, 0, 1, 1, 1, 0, 0, 3, 1, 0, 0, 5, 1, 0, 0, 17, 7, 1, 1, 2, 2073, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2272, East
12, 10, 4, 1, 1, 1, 1, 1, 1, 5, 6, 11, 1, 5, 12, 9, 1, 13, 6, 5, 1, 13, 12, 3, 1, 7, 0, 4, 1, 12, 1, 8, 1, 6, 1, 2, 1, 8, -1, North
12, 11, 4, 1, 1, 1, 1, 1, 1, 5, 6, 12, 1, 5, 12, 8, 1, 13, 6, 6, 1, 13, 12, 2, 1, 8, -1, 4, 1, 13, 1, 7, 1, 7, 1, 1, 1, 9, -2, North
12, 12, 4, 1, 1, 1, 1, 1, 1, 5, 6, 13, 1, 5, 12, 7, 1, 13, 6, 7, 1, 13, 12, 1, 1, 9, -2, 3, 1, 14, 1, 8, 1, 6, 1, 0, 0, 8, 197, East
13, 12, 3, 1, 1, 1, 1, 1, 1, 5, 6, 14, 1, 5, 12, 8, 1, 13, 6, 6, 1, 7, 1, 0, 0, 8, 197, 3, 1, 13, 1, 9, 1, 5, 1, 0, 0, 7, 196, South
13, 11, 3, 1, 1, 1, 1, 1, 1, 5, 6, 13, 1, 5, 12, 9, 1, 13, 6, 5, 1, 7, 1, 0, 0, 7, 196, 3, 1, 12, 1, 10, 1, 4, 1, 0, 0, 6, 195, South
13, 10, 3, 1, 1, 1, 1, 1, 1, 5, 6, 12, 1, 5, 12, 10, 1, 13, 6, 4, 1, 7, 1, 0, 0, 6, 195, 3, 1, 11, 1, 11, 1, 3, 1, 0, 0, 5, 194, South
13, 9, 3, 1, 1, 1, 1, 1, 1, 5, 6, 11, 1, 5, 12, 11, 1, 13, 6, 3, 1, 7, 1, 0, 0, 5, 194, 3, 1, 10, 1, 12, 1, 2, 1, 0, 0, 6, 193, South
13, 8, 3, 1, 1, 1, 1, 1, 1, 5, 6, 10, 1, 5, 12, 12, 1, 13, 6, 2, 1, 7, 1, 0, 0, 6, 193, 3, 1, 9, 1, 13, 1, 1, 1, 0, 0, 7, 192, South
13, 7, 3, 1, 1, 1, 1, 1, 1, 5, 6, 9, 1, 5, 12, 13, 1, 13, 6, 1, 1, 7, 1, 0, 0, 7, 192, 2, 1, 8, 1, 14, 1, 0, 0, 0, 0, 8, 391, South
13, 6, 2, 1, 1, 1, 1, 1, 1, 5, 6, 8, 1, 5, 12, 14, 1, 5, 1, 0, 0, 7, 1, 0, 0, 8, 391, 2, 1, 7, 1, 13, 1, 0, 0, 0, 0, 9, 390, West
