%
%  Este dataset parte de training_tutorial1_plus
%  
%  - Se han eliminado los datos futuros
%  - Se ha eliminado el atributo 'Stop'
%  - Se ha aplicado el filtro RemoveMissClassified
%

@relation training_tutorial1_v5

@attribute pacman_x numeric
@attribute pacman_y numeric
@attribute living_ghosts numeric
@attribute num_food numeric
@attribute move_west numeric
@attribute move_east numeric
@attribute move_north numeric
@attribute move_south numeric
@attribute ghost1_x numeric
@attribute ghost1_y numeric
@attribute ghost1_distance numeric
@attribute ghost1_alive numeric
@attribute ghost2_x numeric
@attribute ghost2_y numeric
@attribute ghost2_distance numeric
@attribute ghost2_alive numeric
@attribute ghost3_x numeric
@attribute ghost3_y numeric
@attribute ghost3_distance numeric
@attribute ghost3_alive numeric
@attribute ghost4_x numeric
@attribute ghost4_y numeric
@attribute ghost4_distance numeric
@attribute ghost4_alive numeric
@attribute closest_food numeric
@attribute score_now numeric
@attribute action_taken {West,East,North,South,Stop}

@data
9,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,19,3,10,1,23,13,25,1,0,361,East
10,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,19,3,9,1,23,14,25,1,0,360,East
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,19,3,8,1,23,15,25,1,0,359,North
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,19,3,9,1,24,15,23,1,0,358,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,19,4,9,1,24,14,22,1,0,357,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,19,3,11,1,24,14,20,1,0,356,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,19,3,12,1,23,14,20,1,0,355,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,18,3,12,1,24,14,20,1,0,354,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,3,12,1,25,14,19,1,0,353,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,3,13,1,25,14,19,1,0,352,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,3,14,1,25,15,17,1,0,351,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,18,3,16,1,25,14,15,1,0,350,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,18,3,15,1,24,14,15,1,0,349,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,3,13,1,24,15,15,1,0,348,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,4,11,1,24,16,15,1,0,347,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,16,4,9,1,23,16,16,1,0,346,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,4,9,1,23,16,16,1,0,345,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,9,1,23,15,18,1,0,344,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,9,1,23,16,20,1,0,343,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,3,7,1,24,16,20,1,0,342,South
13,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,7,1,24,15,22,1,0,341,South
13,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,5,1,24,16,22,1,0,340,East
14,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,17,4,3,1,24,15,20,1,0,339,East
15,4,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,5,3,1,24,14,20,1,0,338,East
16,4,2,0,1,1,0,1,1,1,0,0,3,1,0,0,18,5,3,1,25,14,18,1,0,337,East
17,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,17,5,1,1,24,14,16,1,0,336,North
17,5,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,14,16,1,0,535,North
17,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,24,14,14,1,0,534,East
18,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,23,14,12,1,0,533,East
19,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,11,1,0,532,East
20,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,9,1,0,531,East
21,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,22,13,9,1,0,530,East
22,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,23,13,9,1,0,529,East
23,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,14,9,1,0,528,North
23,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,24,14,9,1,0,527,North
23,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,24,15,7,1,0,526,North
23,9,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,6,1,0,525,North
23,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,5,1,0,524,West
22,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,23,15,5,1,0,523,West
21,10,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,22,15,7,1,0,522,West
20,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,23,15,8,1,0,521,North
20,11,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,8,1,0,520,North
20,12,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,24,15,8,1,0,519,North
20,13,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,24,16,6,1,0,518,North
20,14,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,16,6,1,0,517,North
20,15,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,24,16,4,1,0,516,North
20,15,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,25,15,6,1,0,514,East
21,15,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,25,14,4,1,0,513,East
22,15,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,25,15,2,1,0,512,East
23,15,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,24,15,2,1,0,511,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,0,South
1,17,4,0,0,0,1,1,5,8,13,1,10,3,23,1,17,5,28,1,25,13,27,1,0,-1,South
1,16,4,0,0,1,1,1,4,8,11,1,9,3,21,1,17,4,28,1,25,14,25,1,0,-2,South
1,15,4,0,0,1,1,1,4,8,10,1,10,3,21,1,17,4,27,1,25,15,25,1,0,-3,South
1,14,4,0,0,1,1,1,4,8,9,1,11,3,21,1,17,4,26,1,25,14,25,1,0,-4,South
1,13,4,0,0,0,1,1,5,8,9,1,11,3,20,1,17,5,24,1,25,15,25,1,0,-5,South
1,12,4,0,0,1,1,1,5,7,9,1,11,4,18,1,17,5,23,1,24,15,25,1,0,-6,South
1,11,4,0,0,0,1,1,6,7,9,1,11,3,18,1,17,4,23,1,23,15,27,1,0,-7,South
1,10,4,0,0,0,1,1,5,7,7,1,10,3,16,1,17,4,22,1,24,15,29,1,0,-8,South
1,9,4,0,0,0,1,1,5,7,6,1,10,4,14,1,17,5,20,1,25,15,29,1,0,-9,South
1,8,4,0,0,0,1,1,4,7,4,1,10,4,13,1,17,4,20,1,25,14,30,1,0,-10,South
1,7,4,0,0,0,1,1,4,6,4,1,11,4,13,1,16,4,18,1,25,14,30,1,0,-11,South
1,6,4,0,0,1,1,1,4,6,3,1,11,5,11,1,16,3,18,1,24,14,31,1,0,-12,East
2,6,4,0,1,1,0,1,4,7,3,1,10,5,9,1,17,3,18,1,24,14,30,1,0,-13,East
3,6,4,0,1,1,1,1,5,7,3,1,10,6,7,1,17,4,16,1,24,14,30,1,0,-14,North
3,7,4,0,0,1,1,1,5,7,2,1,10,5,9,1,17,4,17,1,25,14,29,1,0,-15,East
4,7,4,0,1,1,1,1,5,7,1,1,10,5,8,1,17,3,17,1,25,14,28,1,0,-16,East
5,7,3,0,1,1,1,1,1,1,0,0,11,5,8,1,17,3,16,1,25,14,26,1,0,183,South
5,6,3,0,1,1,1,1,1,1,0,0,11,6,6,1,18,3,16,1,25,13,28,1,0,182,East
6,6,3,0,1,1,1,0,1,1,0,0,11,7,6,1,18,3,15,1,25,14,26,1,0,181,East
7,6,3,0,1,1,0,0,1,1,0,0,10,7,4,1,17,3,13,1,25,13,26,1,0,180,East
8,6,3,0,1,1,1,1,1,1,0,0,10,6,2,1,18,3,13,1,25,14,24,1,0,179,East
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,3,13,1,25,13,23,1,0,378,South
9,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,4,11,1,25,13,24,1,0,377,South
9,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,3,11,1,25,13,25,1,0,376,South
9,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,19,4,11,1,25,13,26,1,0,375,North
9,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,5,11,1,25,13,26,1,0,374,North
9,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,5,10,1,25,14,26,1,0,373,East
10,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,6,10,1,25,15,24,1,0,372,North
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,10,1,25,14,22,1,0,371,East
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,20,6,9,1,24,14,22,1,0,370,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,11,1,24,15,21,1,0,369,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,12,1,24,15,20,1,0,368,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,22,6,14,1,24,15,19,1,0,367,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,14,1,24,15,17,1,0,366,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,21,6,15,1,24,14,15,1,0,365,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,20,6,15,1,23,14,15,1,0,364,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,19,6,13,1,24,14,15,1,0,363,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,20,6,13,1,25,14,13,1,0,362,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,21,6,13,1,24,14,13,1,0,361,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,20,6,11,1,23,14,13,1,0,360,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,9,1,23,13,13,1,0,359,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,8,1,22,13,15,1,0,358,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,5,8,1,23,13,17,1,0,357,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,6,6,1,23,14,17,1,0,356,East
14,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,18,6,4,1,22,14,15,1,0,355,East
15,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,18,5,4,1,22,13,14,1,0,354,East
16,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,18,4,4,1,22,13,14,1,0,353,East
17,6,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,4,2,1,22,14,13,1,0,352,South
17,5,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,13,1,0,551,North
17,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,13,13,1,0,550,East
18,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,23,13,12,1,0,549,East
19,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,23,13,12,1,0,548,East
20,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,23,14,10,1,0,547,East
21,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,22,14,10,1,0,546,East
22,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,22,15,9,1,0,545,East
23,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,9,1,0,544,North
23,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,8,1,0,543,North
23,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,8,1,0,542,North
23,9,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,7,1,0,541,North
23,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,6,1,0,540,North
23,11,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,5,1,0,539,West
22,11,1,0,0,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,4,1,0,538,South
22,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,22,15,5,1,0,537,West
21,10,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,22,15,6,1,0,536,West
20,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,22,15,6,1,0,535,North
20,11,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,6,1,0,534,North
20,12,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,4,1,0,533,North
20,13,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,3,1,0,532,North
20,14,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,2,1,0,531,North
20,15,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,4,1,0,530,East
21,15,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,22,13,4,1,0,529,East
22,15,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,13,2,1,0,528,South
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,0,South
1,17,4,0,0,0,1,1,5,9,12,1,10,3,23,1,17,6,27,1,25,13,28,1,0,-1,South
1,16,4,0,0,1,1,1,5,10,10,1,10,4,21,1,17,5,27,1,25,13,26,1,0,-2,South
1,15,4,0,0,1,1,1,5,9,10,1,10,4,20,1,17,6,25,1,25,14,26,1,0,-3,South
1,14,4,0,0,1,1,1,4,9,8,1,10,5,18,1,17,6,24,1,25,13,25,1,0,-4,South
1,13,4,0,0,0,1,1,4,8,8,1,9,5,16,1,16,6,22,1,25,13,24,1,0,-5,South
1,12,4,0,0,1,1,1,4,9,6,1,9,4,16,1,16,6,21,1,25,13,26,1,0,-6,South
1,11,4,0,0,0,1,1,4,9,5,1,9,3,16,1,16,6,20,1,25,14,28,1,0,-7,South
1,10,4,0,0,0,1,1,3,9,3,1,9,4,14,1,15,6,18,1,25,15,30,1,0,-8,South
1,9,4,0,0,0,1,1,4,9,3,1,9,5,12,1,15,6,17,1,25,16,31,1,0,-9,South
1,8,4,0,0,0,1,1,4,9,4,1,8,5,10,1,16,6,17,1,25,16,32,1,0,-10,South
1,7,4,0,0,0,1,1,4,8,4,1,8,5,9,1,15,6,15,1,25,16,33,1,0,-11,South
1,6,4,0,0,1,1,1,4,9,6,1,8,4,9,1,15,6,14,1,25,16,35,1,0,-12,East
2,6,4,0,1,1,0,1,4,10,6,1,8,5,7,1,15,6,13,1,25,17,33,1,0,-13,East
3,6,4,0,1,1,1,1,5,10,6,1,8,5,6,1,14,6,11,1,25,16,32,1,0,-14,North
3,7,4,0,0,1,1,1,5,10,5,1,8,4,8,1,15,6,13,1,25,16,30,1,0,-15,North
3,8,4,0,0,1,1,1,5,10,4,1,9,4,10,1,14,6,13,1,25,15,29,1,0,-16,North
3,9,4,0,0,1,1,1,5,10,3,1,9,5,10,1,14,7,13,1,25,15,29,1,0,-17,North
3,10,4,0,0,1,0,1,5,9,3,1,9,6,10,1,13,7,13,1,25,16,28,1,0,-18,South
3,9,4,0,0,1,1,1,5,9,2,1,9,5,10,1,13,6,13,1,25,16,28,1,0,-19,East
4,7,4,0,1,1,1,1,5,7,1,1,8,5,6,1,14,5,12,1,25,15,30,1,0,-22,East
5,7,3,0,1,1,1,1,1,1,0,0,8,4,6,1,14,4,12,1,25,16,29,1,0,177,South
5,6,3,0,1,1,1,1,1,1,0,0,8,3,6,1,14,3,12,1,25,16,29,1,0,176,South
5,5,3,0,1,0,1,1,1,1,0,0,7,3,4,1,15,3,12,1,25,15,30,1,0,175,South
5,4,3,0,1,0,1,1,1,1,0,0,8,3,4,1,15,4,10,1,25,15,32,1,0,174,South
5,3,3,0,1,1,1,0,1,1,0,0,9,3,4,1,14,4,10,1,25,16,32,1,0,173,East
6,3,3,0,1,1,0,0,1,1,0,0,9,4,4,1,13,4,8,1,25,15,32,1,0,172,East
7,3,3,0,1,1,0,0,1,1,0,0,9,4,3,1,14,4,8,1,25,16,32,1,0,171,East
8,3,3,0,1,1,1,0,1,1,0,0,9,5,3,1,13,4,6,1,25,17,31,1,0,170,North
8,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,14,4,7,1,25,16,29,1,0,368,South
8,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,14,3,7,1,25,17,30,1,0,367,South
8,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,14,3,6,1,25,17,32,1,0,366,East
9,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,15,3,6,1,25,18,30,1,0,365,East
10,3,2,0,1,1,1,0,1,1,0,0,3,1,0,0,14,3,4,1,25,17,28,1,0,364,East
11,3,2,0,1,0,1,0,1,1,0,0,3,1,0,0,14,4,4,1,25,16,28,1,0,363,North
11,4,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,4,2,1,25,17,26,1,0,362,North
11,5,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,5,2,1,25,16,24,1,0,361,North
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,5,3,1,25,15,22,1,0,360,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,6,3,1,24,15,22,1,0,359,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,5,5,1,24,16,20,1,0,358,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,6,5,1,24,15,18,1,0,357,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,5,7,1,23,15,16,1,0,356,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,13,6,7,1,22,15,14,1,0,355,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,14,6,9,1,21,15,14,1,0,354,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,14,6,8,1,22,15,12,1,0,353,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,15,6,8,1,21,15,11,1,0,352,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,15,6,7,1,21,15,13,1,0,351,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,14,6,5,1,21,16,13,1,0,350,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,15,6,5,1,21,15,15,1,0,349,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,16,6,5,1,21,16,15,1,0,348,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,17,6,5,1,20,16,16,1,0,347,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,6,5,1,20,16,18,1,0,346,East
14,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,18,6,4,1,20,17,16,1,0,345,East
15,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,18,6,3,1,20,16,15,1,0,344,East
16,6,2,0,1,1,0,0,1,1,0,0,3,1,0,0,18,6,2,1,20,16,13,1,0,343,East
17,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,20,15,11,1,0,542,East
18,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,20,14,10,1,0,541,East
19,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,20,14,10,1,0,540,East
20,6,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,20,15,10,1,0,539,East
21,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,21,15,9,1,0,538,East
22,6,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,21,15,9,1,0,537,East
23,6,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,9,1,0,536,North
23,7,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,14,9,1,0,535,North
23,8,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,7,1,0,534,North
23,9,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,7,1,0,533,North
23,10,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,7,1,0,532,North
23,11,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,16,6,1,0,531,West
22,11,1,0,0,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,22,16,5,1,0,530,South
22,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,22,16,6,1,0,529,West
21,10,1,0,1,1,0,0,1,1,0,0,3,1,0,0,5,1,0,0,22,16,6,1,0,528,West
20,10,1,0,1,1,1,0,1,1,0,0,3,1,0,0,5,1,0,0,22,15,8,1,0,527,North
20,11,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,6,1,0,526,North
20,12,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,15,6,1,0,525,North
20,13,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,16,5,1,0,524,North
20,14,1,0,1,0,1,1,1,1,0,0,3,1,0,0,5,1,0,0,22,16,3,1,0,523,North
20,15,1,0,0,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,21,16,3,1,0,522,North
21,16,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,16,3,1,0,520,East
22,16,1,0,1,1,0,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,2,1,0,519,South
22,15,1,0,1,1,1,1,1,1,0,0,3,1,0,0,5,1,0,0,23,15,1,1,0,518,East
1,18,4,0,0,1,0,1,5,9,13,1,11,3,25,1,17,6,28,1,25,13,29,1,0,0,South
1,17,4,0,0,0,1,1,4,9,11,1,11,4,23,1,17,5,28,1,25,13,28,1,0,-1,South
1,16,4,0,0,1,1,1,3,9,9,1,11,3,23,1,17,6,26,1,25,13,26,1,0,-2,South
1,15,4,0,0,1,1,1,3,10,7,1,11,4,21,1,17,6,25,1,25,14,24,1,0,-3,South
1,14,4,0,0,1,1,1,4,10,7,1,11,3,21,1,17,6,24,1,25,15,26,1,0,-4,South
1,13,4,0,0,0,1,1,4,9,7,1,11,3,20,1,18,6,24,1,25,16,28,1,0,-5,South
1,12,4,0,0,1,1,1,4,9,6,1,10,3,18,1,19,6,24,1,25,17,28,1,0,-6,South
1,11,4,0,0,0,1,1,4,9,5,1,10,3,17,1,20,6,24,1,25,16,29,1,0,-7,South
1,10,4,0,0,0,1,1,3,9,3,1,10,4,15,1,20,6,23,1,25,16,29,1,0,-8,South
1,9,4,0,0,0,1,1,3,8,3,1,11,4,15,1,20,6,22,1,25,15,30,1,0,-9,South
1,8,4,0,0,0,1,1,4,8,3,1,11,4,14,1,20,6,21,1,25,15,32,1,0,-10,South
1,7,4,0,0,0,1,1,5,8,5,1,11,3,14,1,21,6,21,1,25,16,32,1,0,-11,South
1,6,4,0,0,1,1,1,5,7,5,1,11,3,13,1,22,6,21,1,25,15,32,1,0,-12,East
2,6,4,0,1,1,0,1,6,7,5,1,11,4,11,1,22,6,20,1,25,14,31,1,0,-13,East
4,6,4,0,1,1,1,1,6,7,3,1,11,4,9,1,22,6,18,1,25,15,29,1,0,-15,North
4,7,4,0,1,1,1,1,6,7,2,1,10,4,9,1,21,6,18,1,24,15,29,1,0,-16,East
5,7,4,0,1,1,1,1,6,7,1,1,11,4,9,1,20,6,16,1,25,15,29,1,0,-17,East
6,7,3,0,1,0,1,1,1,1,0,0,10,4,7,1,19,6,14,1,25,16,28,1,0,182,South
6,6,3,0,1,1,1,0,1,1,0,0,11,4,7,1,20,6,14,1,25,16,30,1,0,181,East
7,6,3,0,1,1,0,0,1,1,0,0,11,3,7,1,20,5,14,1,25,17,30,1,0,180,East
8,6,3,0,1,1,1,1,1,1,0,0,10,3,5,1,19,5,12,1,25,18,29,1,0,179,South
8,3,3,0,1,1,1,0,1,1,0,0,10,3,2,1,20,6,15,1,25,18,31,1,0,176,East
9,3,3,0,1,1,1,0,1,1,0,0,10,4,2,1,20,5,13,1,24,18,29,1,0,175,North
9,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,20,6,13,1,23,18,28,1,0,374,North
9,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,6,11,1,23,18,27,1,0,373,North
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,5,11,1,23,18,27,1,0,372,South
9,5,2,0,1,1,1,1,1,1,0,0,3,1,0,0,19,6,11,1,24,18,29,1,0,371,North
9,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,18,6,9,1,25,18,28,1,0,370,East
10,6,2,0,1,1,1,1,1,1,0,0,3,1,0,0,18,6,8,1,25,18,26,1,0,369,East
11,6,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,6,6,1,25,17,24,1,0,368,North
11,7,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,5,8,1,25,16,22,1,0,367,North
11,8,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,4,10,1,24,16,22,1,0,366,North
11,9,2,0,1,0,1,1,1,1,0,0,3,1,0,0,16,4,10,1,25,16,22,1,0,365,North
11,10,2,0,1,0,1,1,1,1,0,0,3,1,0,0,16,3,12,1,25,17,22,1,0,364,North
11,11,2,0,1,0,1,1,1,1,0,0,3,1,0,0,17,3,14,1,25,18,20,1,0,363,North
11,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,3,15,1,25,17,20,1,0,362,East
12,12,2,0,1,1,0,0,1,1,0,0,3,1,0,0,17,4,13,1,25,18,19,1,0,361,East
13,12,2,0,1,1,0,1,1,1,0,0,3,1,0,0,17,3,13,1,25,18,17,1,0,360,South
13,11,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,13,1,25,17,18,1,0,359,South
13,10,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,13,1,25,17,19,1,0,358,South
13,9,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,4,11,1,25,17,19,1,0,357,South
13,8,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,9,1,25,16,19,1,0,356,South
13,7,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,3,9,1,25,15,21,1,0,355,South
13,6,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,3,9,1,25,16,22,1,0,354,South
13,5,2,0,0,1,1,1,1,1,0,0,3,1,0,0,19,4,7,1,25,16,23,1,0,353,South
13,4,2,0,0,1,1,1,1,1,0,0,3,1,0,0,18,4,5,1,25,16,23,1,0,352,East
14,4,2,0,1,1,1,1,1,1,0,0,3,1,0,0,17,4,3,1,24,16,22,1,0,351,East
